time period,Coal,NG,NG-CC,Nuclear,Biomass,Hydro,Wind,Solar,Geothermal
1625,0.0,0.0,27321.917262999996,5139.0,0.0,738.0,0.0,5925.618902,4989.3833349999995
1626,0.0,0.0,28784.275291000005,5139.0,0.0,738.0,0.0,4516.252874,4989.3833349999995
1627,0.0,0.0,34316.760165,5139.0,0.0,738.0,0.0,0.0,4989.3833349999995
1628,0.0,0.0,35194.635664999994,5139.0,0.0,738.0,0.0,0.0,4989.3833349999995
1629,0.0,0.0,34222.805165,5139.0,0.0,738.0,0.0,0.0,4989.3833349999995
1630,0.0,0.0,32395.12166499999,5139.0,0.0,738.0,0.0,0.0,4989.3833349999995
1631,0.0,0.0,28861.160549199994,5139.0,0.0,738.0,1193.9181158,0.0,4989.3833349999995
1632,0.0,0.0,27104.469367079997,5139.0,0.0,738.0,355.36979792,0.0,4989.3833349999995
1633,0.0,0.0,25332.36294408,5139.0,0.0,738.0,250.20472091999997,0.0,4989.3833349999995
1634,0.0,0.0,24493.241665,5139.0,0.0,738.0,0.0,0.0,4989.3833349999995
1635,0.0,0.0,23952.419665,5139.0,0.0,738.0,0.0,0.0,4989.3833349999995
1636,0.0,0.0,23780.379665,5139.0,0.0,738.0,0.0,0.0,4989.3833349999995
1637,0.0,0.0,24335.185664999997,5139.0,0.0,738.0,0.0,0.0,4989.3833349999995
1638,0.0,0.0,26093.006664999994,5139.0,0.0,738.0,0.0,0.0,4989.3833349999995
1639,0.0,0.0,29102.786665,5139.0,0.0,738.0,0.0,0.0,4989.3833349999995
1640,0.0,0.0,30417.3745469,5139.0,0.0,738.0,0.0,258.29011810000003,4989.3833349999995
1641,0.0,0.0,31257.067531600005,5139.0,0.0,738.0,0.0,457.0816334,4989.3833349999995
1642,0.0,0.0,32080.062366799997,5139.0,0.0,738.0,0.0,543.6447982000001,4989.3833349999995
1643,0.0,0.0,28005.160325000004,5139.0,0.0,738.0,0.0,5430.28584,4989.3833349999995
1644,0.0,0.0,28465.536606999995,5139.0,0.0,738.0,0.0,5659.208058,4989.3833349999995
1645,0.0,0.0,28339.035481,5139.0,0.0,738.0,0.0,6280.335684,4989.3833349999995
1646,0.0,0.0,28274.893719120002,5139.0,0.0,738.0,165.69926588,6517.211679999999,4989.3833349999995
1647,0.0,0.0,29145.856295359998,5139.0,0.0,738.0,443.38544764,5569.191922,4989.3833349999995
1648,0.0,0.0,29951.01128012,5139.0,0.0,738.0,929.3407108800001,4436.172174,4989.3833349999995
1649,0.0,0.0,31181.2410006,5139.0,0.0,738.0,2526.3918688,1711.5172956,4989.3833349999995
1650,0.0,0.0,32701.213323720003,5139.0,0.0,738.0,2793.116286,36.01405528,4989.3833349999995
1651,0.0,0.0,32200.006906200004,5139.0,0.0,738.0,3924.0242588,0.0,4989.3833349999995
1652,0.0,0.0,30667.856953799994,5139.0,0.0,738.0,5829.0272112,0.0,4989.3833349999995
1653,0.0,0.0,27159.400227,5139.0,0.0,738.0,8474.178938,0.0,4989.3833349999995
1654,0.0,0.0,28495.625363399995,5139.0,0.0,738.0,5628.7283016,0.0,4989.3833349999995
1655,0.0,0.0,18788.635363399997,5139.0,0.0,738.0,13037.3283016,0.0,4989.3833349999995
1656,0.0,0.0,21362.434580999998,5139.0,0.0,738.0,7823.037084,0.0,4989.3833349999995
1657,0.0,0.0,24609.215762199994,5139.0,0.0,738.0,2483.3479028,0.0,4989.3833349999995
1658,0.0,0.0,19378.085127,5139.0,0.0,738.0,6314.572038,0.0,4989.3833349999995
1659,0.0,0.0,20379.1806358,5139.0,0.0,738.0,4511.2595292,0.0,4989.3833349999995
1660,0.0,0.0,19232.6002246,5139.0,0.0,738.0,5317.2559404,0.0,4989.3833349999995
1661,0.0,0.0,15801.552603799999,5139.0,0.0,738.0,9142.5235612,0.0,4989.3833349999995
1662,0.0,0.0,15100.570884200002,5139.0,0.0,738.0,11349.4417808,0.0,4989.3833349999995
1663,0.0,0.0,17087.387779800003,5139.0,0.0,738.0,12101.0738852,0.0,4989.3833349999995
1664,0.0,0.0,19764.2529922,5139.0,0.0,738.0,10980.6416728,0.0,4989.3833349999995
1665,0.0,0.0,21847.931617019996,5139.0,0.0,738.0,9930.635612,234.25993597999997,4989.3833349999995
1666,0.0,0.0,23921.48228160001,5139.0,0.0,738.0,8864.1528248,470.00855859999996,4989.3833349999995
1667,0.0,0.0,23198.8225856,5139.0,0.0,738.0,10436.9541532,700.2229262,4989.3833349999995
1668,0.0,0.0,23848.731195799992,5139.0,0.0,738.0,10047.1580728,1427.9718964,4989.3833349999995
1669,0.0,0.0,22589.8492454,5139.0,0.0,738.0,10330.5222056,3010.735714,4989.3833349999995
1670,0.0,0.0,25013.706907399996,5139.0,0.0,738.0,10090.0538668,1375.4823908,4989.3833349999995
1671,0.0,0.0,23116.76773339999,5139.0,0.0,738.0,10586.3411636,3022.9242679999998,4989.3833349999995
1672,0.0,0.0,19749.16243339999,5139.0,0.0,738.0,13965.5517956,2968.849436,4989.3833349999995
1673,0.0,0.0,19236.418660199997,5139.0,0.0,738.0,15897.37388,1484.8536248,4989.3833349999995
1674,0.0,0.0,17587.7515782,5139.0,0.0,738.0,18599.438471999998,278.6211148,4989.3833349999995
1675,0.0,0.0,16903.000164999994,5139.0,0.0,738.0,20021.7415,0.0,4989.3833349999995
1676,0.0,0.0,9953.756164999999,5139.0,0.0,738.0,27430.341500000002,0.0,4989.3833349999995
1677,0.0,0.0,6989.332457000004,5139.0,0.0,738.0,29417.920707999998,0.0,4989.3833349999995
1678,0.0,0.0,3962.960400999993,5139.0,0.0,738.0,30910.457264,0.0,4989.3833349999995
1679,0.0,0.0,5069.867528999996,5139.0,0.0,738.0,27480.423636,0.0,4989.3833349999995
1680,0.0,0.0,4954.369401000004,5139.0,0.0,738.0,25094.706264,0.0,4989.3833349999995
1681,0.0,0.0,9688.862904999994,3854.25,0.0,738.0,19440.90726,0.0,4989.3833349999995
1682,0.0,0.0,2060.7554050000026,2569.5,0.0,738.0,26849.50726,0.0,4989.3833349999995
1683,0.0,0.0,0.0,1284.75,0.0,738.0,30910.457264,0.0,3360.5512359999957
1684,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,0.0,4202.758235999998
1685,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,0.0,4495.099736
1686,0.0,0.0,0.0,1284.75,0.0,738.0,30910.457264,0.0,4741.770235999993
1687,0.0,0.0,1288.5409009999958,2569.5,0.0,738.0,30910.457264,0.0,4989.3833349999995
1688,0.0,0.0,1592.5705322199965,3854.25,0.0,738.0,30910.457264,45.50836878,4989.3833349999995
1689,0.0,0.0,1783.3923115999978,5139.0,0.0,738.0,30910.457264,117.37658940000001,4989.3833349999995
1690,0.0,0.0,2881.0927650000012,5139.0,0.0,738.0,30910.457264,660.082136,4989.3833349999995
1691,0.0,0.0,3809.403399599996,5139.0,0.0,738.0,30910.457264,1168.5240013999999,4989.3833349999995
1692,0.0,0.0,4002.13126939999,5139.0,0.0,738.0,30910.457264,2309.1636316,4989.3833349999995
1693,0.0,0.0,2779.9408589999985,5139.0,0.0,738.0,30910.457264,4658.986542,4989.3833349999995
1694,0.0,0.0,5692.046478599994,5139.0,0.0,738.0,30910.457264,2575.7319224,4989.3833349999995
1695,0.0,0.0,4704.197248999997,5139.0,0.0,738.0,30910.457264,3865.9161520000002,4989.3833349999995
1696,0.0,0.0,8291.878358199996,5139.0,0.0,738.0,29238.484416,2006.6268907999997,4989.3833349999995
1697,0.0,0.0,9282.834378999993,5139.0,0.0,738.0,26949.227016,2958.77827,4989.3833349999995
1698,0.0,0.0,9584.377680599999,5139.0,0.0,738.0,28327.374788,465.64619639999995,4989.3833349999995
1699,0.0,0.0,17002.832876999997,5139.0,0.0,738.0,20918.774788,0.0,4989.3833349999995
1700,0.0,0.0,13525.052152999997,5139.0,0.0,738.0,24351.475511999997,0.0,4989.3833349999995
1701,0.0,0.0,13353.191592999992,5139.0,0.0,738.0,23237.222072,0.0,4989.3833349999995
1702,0.0,0.0,16834.974648999992,5139.0,0.0,738.0,18207.079016,0.0,4989.3833349999995
1703,0.0,0.0,16791.796352999998,5139.0,0.0,738.0,16168.676812,0.0,4989.3833349999995
1704,0.0,0.0,18726.3328958,5139.0,0.0,738.0,11926.5272692,0.0,4989.3833349999995
1705,0.0,0.0,18712.84808659999,5139.0,0.0,738.0,9620.3930784,0.0,4989.3833349999995
1706,0.0,0.0,21619.542575400003,5139.0,0.0,738.0,5062.563089599999,0.0,4989.3833349999995
1707,0.0,0.0,23561.908636599997,5139.0,0.0,738.0,2069.1775284,0.0,4989.3833349999995
1708,0.0,0.0,24420.494515319995,5139.0,0.0,738.0,491.92214968,0.0,4989.3833349999995
1709,0.0,0.0,24697.297665,5139.0,0.0,738.0,0.0,0.0,4989.3833349999995
1710,0.0,0.0,25088.619665,5139.0,0.0,738.0,0.0,0.0,4989.3833349999995
1711,0.0,0.0,25999.730165,5139.0,0.0,738.0,0.0,0.0,4989.3833349999995
1712,0.0,0.0,27163.45893906,5139.0,0.0,738.0,0.0,27.74022594,4989.3833349999995
1713,0.0,0.0,27371.396787599988,5139.0,0.0,738.0,0.0,2193.4483774,4989.3833349999995
1714,0.0,0.0,30971.993736599994,5139.0,0.0,738.0,0.0,734.1744284,4989.3833349999995
1715,0.0,0.0,33007.8862474,5139.0,0.0,738.0,0.0,411.4139176,4989.3833349999995
1716,0.0,0.0,33478.212028999995,5139.0,0.0,738.0,0.0,1169.069636,4989.3833349999995
1717,0.0,0.0,28545.285499000005,5139.0,0.0,738.0,0.0,6857.649665999999,4989.3833349999995
1718,0.0,0.0,25688.910901000003,5139.0,0.0,738.0,0.0,10120.951764,4989.3833349999995
1719,0.0,0.0,25808.901900999997,5139.0,0.0,738.0,0.0,10120.951764,4989.3833349999995
1720,0.0,0.0,25773.309401,5139.0,0.0,738.0,0.0,10120.951764,4989.3833349999995
1721,0.0,0.0,25099.098987240002,5139.0,0.0,738.0,653.00585776,9804.320819999999,4989.3833349999995
1722,0.0,0.0,23770.130630199994,5139.0,0.0,738.0,3989.2940248,7205.498509999999,4989.3833349999995
1723,0.0,0.0,31515.9583946,5139.0,0.0,738.0,2862.2829755999996,491.1742948,4989.3833349999995
1724,0.0,0.0,28868.799751,5139.0,0.0,738.0,6426.8864140000005,0.0,4989.3833349999995
1725,0.0,0.0,22840.8167866,5139.0,0.0,738.0,11494.7688784,0.0,4989.3833349999995
1726,0.0,0.0,20293.736608199993,5139.0,0.0,738.0,12769.374056800001,0.0,4989.3833349999995
1727,0.0,0.0,14027.494625,5139.0,0.0,738.0,17346.496039999998,0.0,4989.3833349999995
1728,0.0,0.0,4706.824124999999,5139.0,0.0,738.0,24755.096039999997,0.0,4989.3833349999995
1729,0.0,0.0,892.5584129999943,5139.0,0.0,738.0,26747.416752,0.0,4989.3833349999995
1730,0.0,0.0,4337.298032999999,5139.0,0.0,738.0,21937.753632,0.0,4989.3833349999995
1731,0.0,0.0,7018.888737000001,5139.0,0.0,738.0,18213.894928,0.0,4989.3833349999995
1732,0.0,0.0,10139.819301400003,5139.0,0.0,738.0,14527.7163636,0.0,4989.3833349999995
1733,0.0,0.0,12311.1209594,5139.0,0.0,738.0,12053.0217056,0.0,4989.3833349999995
1734,0.0,0.0,11941.786187400001,5139.0,0.0,738.0,12616.223477599999,0.0,4989.3833349999995
1735,0.0,0.0,12552.524487000002,5139.0,0.0,738.0,12685.227178,0.0,4989.3833349999995
1736,0.0,0.0,8778.867814600002,5139.0,0.0,738.0,12006.5549664,5546.036384,4989.3833349999995
1737,0.0,0.0,9294.084150599992,5139.0,0.0,738.0,12318.8274564,6670.396558,4989.3833349999995
1738,0.0,0.0,9250.858133400005,5139.0,0.0,738.0,10728.1417676,10120.951764,4989.3833349999995
1739,0.0,0.0,7900.906773800001,5139.0,0.0,738.0,12952.8406272,10120.951764,4989.3833349999995
1740,0.0,0.0,7611.846288199995,5139.0,0.0,738.0,13558.0936128,10120.951764,4989.3833349999995
1741,0.0,0.0,10996.451647799997,5139.0,0.0,738.0,11432.151391200001,8513.827126,4989.3833349999995
1742,0.0,0.0,10157.288578600004,5139.0,0.0,738.0,10150.4043224,10120.951764,4989.3833349999995
1743,0.0,0.0,2578.891078599998,5139.0,0.0,738.0,17559.0043224,10120.951764,4989.3833349999995
1744,0.0,0.0,7800.003058199996,5139.0,0.0,738.0,12487.9213428,10120.951764,4989.3833349999995
1745,0.0,0.0,10815.393418200001,5139.0,0.0,738.0,9949.7349828,10120.951764,4989.3833349999995
1746,0.0,0.0,17573.6298474,5139.0,0.0,738.0,8140.5400456,5453.142772,4989.3833349999995
1747,0.0,0.0,20825.406855600002,5139.0,0.0,738.0,10033.1261844,307.08912499999997,4989.3833349999995
1748,0.0,0.0,26971.692038999994,5139.0,0.0,738.0,4900.122126,0.0,4989.3833349999995
1749,0.0,0.0,22811.6478538,5139.0,0.0,738.0,8503.5318112,0.0,4989.3833349999995
1750,0.0,0.0,13761.917353800003,5139.0,0.0,738.0,15912.1318112,0.0,4989.3833349999995
1751,0.0,0.0,9494.030728999998,5139.0,0.0,738.0,17982.598436,0.0,4989.3833349999995
1752,0.0,0.0,8063.7866049999975,5139.0,0.0,738.0,17592.46156,0.0,4989.3833349999995
1753,0.0,0.0,7566.070124999995,5139.0,0.0,738.0,16920.50154,0.0,4989.3833349999995
1754,0.0,0.0,7896.013125000001,5139.0,0.0,738.0,16012.94804,0.0,4989.3833349999995
1755,0.0,0.0,10324.043766199997,5139.0,0.0,738.0,13461.8558988,0.0,4989.3833349999995
1756,0.0,0.0,5695.4824409999965,5139.0,0.0,738.0,18638.852224,0.0,4989.3833349999995
1757,0.0,0.0,13546.853317000001,5139.0,0.0,738.0,12581.136348,0.0,4989.3833349999995
1758,0.0,0.0,16919.929441799995,5139.0,0.0,738.0,12103.518723199999,0.0,4989.3833349999995
1759,0.0,0.0,20059.32389459999,5139.0,0.0,738.0,11274.1407704,0.0,4989.3833349999995
1760,0.0,0.0,15504.072640999992,5139.0,0.0,738.0,10010.722577999999,6550.356946,4989.3833349999995
1761,0.0,0.0,12784.376901399999,5139.0,0.0,738.0,9648.1901456,9740.880618000001,4989.3833349999995
1762,0.0,0.0,14601.344536199995,5139.0,0.0,738.0,9023.5858968,8751.653232,4989.3833349999995
1763,0.0,0.0,18626.444551400004,5139.0,0.0,738.0,5016.5556836,8753.36343,4989.3833349999995
1764,0.0,0.0,12379.018871399996,5139.0,0.0,738.0,12425.1556836,7791.85211,4989.3833349999995
1765,0.0,0.0,8361.498870999993,5139.0,0.0,738.0,16471.095864,8285.09493,4989.3833349999995
1766,0.0,0.0,11905.166974999993,5139.0,0.0,738.0,15076.204656,6890.442034000001,4989.3833349999995
1767,0.0,0.0,7033.424342999995,5139.0,0.0,738.0,22484.804656,5256.035666,4989.3833349999995
1768,0.0,0.0,14530.006702999992,5139.0,0.0,738.0,16313.440856000001,4954.443606,4989.3833349999995
1769,0.0,0.0,9643.989160999994,5139.0,0.0,738.0,23722.040856,2888.008648,4989.3833349999995
1770,0.0,0.0,12553.064584999993,5139.0,0.0,738.0,22773.4881636,766.1524164,4989.3833349999995
1771,0.0,0.0,20477.91523504,5139.0,0.0,738.0,15364.8881636,53.631266360000005,4989.3833349999995
1772,0.0,0.0,28342.692501399993,5139.0,0.0,738.0,7956.2881636,0.0,4989.3833349999995
1773,0.0,0.0,23348.019301400003,5139.0,0.0,738.0,11508.7118636,0.0,4989.3833349999995
1774,0.0,0.0,27649.591906199996,5139.0,0.0,738.0,4850.0992588,0.0,4989.3833349999995
1775,0.0,0.0,24723.2824634,5139.0,0.0,738.0,5065.6747016,0.0,4989.3833349999995
1776,0.0,0.0,26990.732974040002,5139.0,0.0,738.0,449.72869096000005,0.0,4989.3833349999995
1777,0.0,0.0,25536.197914559998,5139.0,0.0,738.0,455.96525044,0.0,4989.3833349999995
1778,0.0,0.0,24540.288278599997,5139.0,0.0,738.0,502.48088640000003,0.0,4989.3833349999995
1779,0.0,0.0,20791.898073799995,5139.0,0.0,738.0,3890.1965912,0.0,4989.3833349999995
1780,0.0,0.0,21214.2537102,5139.0,0.0,738.0,3860.0139547999997,0.0,4989.3833349999995
1781,0.0,0.0,15223.9832102,5139.0,0.0,738.0,11268.6139548,0.0,4989.3833349999995
1782,0.0,0.0,13847.132636999999,5139.0,0.0,738.0,15220.820528,0.0,4989.3833349999995
1783,0.0,0.0,9598.909636999997,3854.25,0.0,738.0,22629.420528000002,0.0,4989.3833349999995
1784,0.0,0.0,1092.4390289999956,2569.5,0.0,738.0,28310.631352,4667.863284,4989.3833349999995
1785,0.0,0.0,0.0,1284.75,0.0,738.0,30502.984264,9406.577628,1327.8016079999943
1786,0.0,0.0,0.0,0.0,0.0,738.0,29180.549164,10120.951764,4204.75957199999
1787,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,10120.951764,3402.728971999999
1788,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,10120.951764,4268.103971999999
1789,0.0,0.0,0.0,285.32713699999385,0.0,738.0,30910.457264,10120.951764,4989.3833349999995
1790,0.0,0.0,0.0,1570.0771369999939,0.0,738.0,30910.457264,10120.951764,4899.241835000002
1791,0.0,0.0,193.82367800000065,2854.827136999994,0.0,738.0,30910.457264,9728.882086,4989.3833349999995
1792,0.0,0.0,616.9202100000057,4139.577136999994,0.0,738.0,30910.457264,8569.965054,4989.3833349999995
1793,0.0,0.0,2517.3121089999913,5139.0,0.0,738.0,30314.657651999998,6221.157404,4989.3833349999995
1794,0.0,0.0,2291.071325,5139.0,0.0,738.0,30910.457264,5489.084076,4989.3833349999995
1795,0.0,0.0,7116.819661399997,5139.0,0.0,738.0,30910.457264,345.0962396,4989.3833349999995
1796,0.0,0.0,9272.811053000001,5139.0,0.0,738.0,29859.769612,0.0,4989.3833349999995
1797,0.0,0.0,7120.664901,5139.0,0.0,738.0,30910.457264,0.0,4989.3833349999995
1798,0.0,0.0,4659.538400999994,5139.0,0.0,738.0,30910.457264,0.0,4989.3833349999995
1799,0.0,0.0,2562.418432999999,5139.0,0.0,738.0,30076.100732,0.0,4989.3833349999995
1800,0.0,0.0,3698.216476999998,5139.0,0.0,738.0,26560.423688,0.0,4989.3833349999995
1801,0.0,0.0,0.0,3854.25,0.0,738.0,30910.457264,0.0,3999.056735999995
1802,0.0,0.0,1011.9280609999942,5139.0,0.0,738.0,26516.416604000002,0.0,4989.3833349999995
1803,0.0,0.0,2542.7551209999947,5139.0,0.0,738.0,24648.708544,0.0,4989.3833349999995
1804,0.0,0.0,4291.716340999996,5139.0,0.0,738.0,23017.334824,0.0,4989.3833349999995
1805,0.0,0.0,8131.014493000002,5139.0,0.0,738.0,19873.717672,0.0,4989.3833349999995
1806,0.0,0.0,17398.278992999993,5139.0,0.0,738.0,12465.117672,0.0,4989.3833349999995
1807,0.0,0.0,16466.248467399993,5139.0,0.0,738.0,14932.8926976,0.0,4989.3833349999995
1808,0.0,0.0,19489.623893399996,5139.0,0.0,738.0,7524.2926976,4996.737074000001,4989.3833349999995
1809,0.0,0.0,17024.875910199997,5139.0,0.0,738.0,6231.2104708,9744.165284,4989.3833349999995
1810,0.0,0.0,20000.6971654,5139.0,0.0,738.0,3540.9107356,10120.951764,4989.3833349999995
1811,0.0,0.0,21434.3232958,5139.0,0.0,738.0,2304.6821052,10120.951764,4989.3833349999995
1812,0.0,0.0,21792.791138599998,5139.0,0.0,738.0,1911.3002623999998,10120.951764,4989.3833349999995
1813,0.0,0.0,22567.042622200002,5139.0,0.0,738.0,1614.0227788,10120.951764,4989.3833349999995
1814,0.0,0.0,24470.770403360002,5139.0,0.0,738.0,345.22149764,10120.951764,4989.3833349999995
1815,0.0,0.0,24952.186214040004,5139.0,0.0,738.0,296.81518695999995,10120.951764,4989.3833349999995
1816,0.0,0.0,25594.150901,5139.0,0.0,738.0,0.0,10120.951764,4989.3833349999995
1817,0.0,0.0,26058.541160999994,5139.0,0.0,738.0,0.0,9644.268004,4989.3833349999995
1818,0.0,0.0,27953.405227000003,5139.0,0.0,738.0,0.0,7030.895438,4989.3833349999995
1819,0.0,0.0,33946.7277174,5139.0,0.0,738.0,0.0,453.62594759999996,4989.3833349999995
1820,0.0,0.0,35017.179165,5139.0,0.0,738.0,0.0,0.0,4989.3833349999995
1821,0.0,0.0,31394.13049579999,5139.0,0.0,738.0,2436.1106692,0.0,4989.3833349999995
1822,0.0,0.0,23721.029347799995,5139.0,0.0,738.0,7982.781317200001,0.0,4989.3833349999995
1823,0.0,0.0,16437.9758934,5139.0,0.0,738.0,12918.420271599998,0.0,4989.3833349999995
1824,0.0,0.0,8250.481783999996,4074.021501000002,0.0,738.0,20268.44788,0.0,4989.3833349999995
1825,0.0,0.0,2368.381119999998,2789.271501000002,0.0,738.0,26260.079044,0.0,4989.3833349999995
1826,0.0,0.0,0.0,1504.521501000002,0.0,738.0,29365.764164,0.0,4989.3833349999995
1827,0.0,0.0,0.0,219.771501000002,0.0,738.0,30910.457264,0.0,4677.322234999997
1828,0.0,0.0,0.0,1391.9534009999943,0.0,738.0,30910.457264,0.0,4183.916335000003
1829,0.0,0.0,0.0,2676.7034009999943,0.0,738.0,30910.457264,0.0,4989.3833349999995
1830,0.0,0.0,2023.2825000000012,3961.4534009999943,0.0,738.0,30910.457264,0.0,4989.3833349999995
1831,0.0,0.0,4459.294920000004,4344.872980999993,0.0,738.0,30910.457264,0.0,4989.3833349999995
1832,0.0,0.0,2351.741646000005,3060.122980999993,0.0,738.0,30910.457264,4269.224274,4989.3833349999995
1833,0.0,0.0,0.0,1775.3729809999932,0.0,738.0,30910.457264,7927.17492,4989.3833349999995
1834,0.0,0.0,0.0,490.62298099999316,0.0,738.0,30910.457264,9635.309824,4217.122931000005
1835,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,10120.951764,3589.2129719999957
1836,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,10120.951764,2716.9149720000005
1837,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,10120.951764,2056.9759719999947
1838,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,10120.951764,1428.5009719999962
1839,0.0,0.0,0.0,0.0,0.0,738.0,30910.457264,10120.951764,1117.3109720000011
1840,0.0,0.0,0.0,0.0,0.0,738.0,30636.78358,10120.951764,1339.4071559999957
1841,0.0,0.0,0.0,1284.75,0.0,738.0,29017.26362,9471.972342,2365.304037999993
1842,0.0,0.0,90.62040899999465,2569.5,0.0,738.0,27474.793100000003,6839.054656,4989.3833349999995
1843,0.0,0.0,2579.2726017999894,3854.25,0.0,738.0,30628.485948,420.5241152,4989.3833349999995
1844,0.0,0.0,2821.677400999997,5139.0,0.0,738.0,30910.457264,0.0,4989.3833349999995
1845,0.0,0.0,2103.893401000004,5139.0,0.0,738.0,30910.457264,0.0,4989.3833349999995
1846,0.0,0.0,422.5474009999989,5139.0,0.0,738.0,30910.457264,0.0,4989.3833349999995
1847,0.0,0.0,0.0,3854.25,0.0,738.0,30799.9654036,0.0,4708.940096399994
1848,0.0,0.0,4140.866261399999,5139.0,0.0,738.0,23391.3654036,0.0,4989.3833349999995
1849,0.0,0.0,10688.921261399999,5139.0,0.0,738.0,15982.7654036,0.0,4989.3833349999995
1850,0.0,0.0,17754.050761399998,5139.0,0.0,738.0,8574.1654036,0.0,4989.3833349999995
1851,0.0,0.0,21878.5815582,5139.0,0.0,738.0,4688.4436068,0.0,4989.3833349999995
1852,0.0,0.0,22911.403211400007,5139.0,0.0,738.0,4660.5724536,0.0,4989.3833349999995
1853,0.0,0.0,26248.627895799997,5139.0,0.0,738.0,3517.7662692000004,0.0,4989.3833349999995
1854,0.0,0.0,33071.172164999996,5139.0,0.0,738.0,0.0,0.0,4989.3833349999995
1855,0.0,0.0,28246.093165,5139.0,0.0,738.0,7408.6,0.0,4989.3833349999995
1856,0.0,0.0,17420.537716999996,5139.0,0.0,738.0,14817.2,3948.0599480000005,4989.3833349999995
1857,0.0,0.0,4478.796272999996,5139.0,0.0,738.0,22225.800000000003,8927.016392,4989.3833349999995
1858,0.0,0.0,513.3902010000029,5139.0,0.0,738.0,24231.011676000002,10036.636288,4989.3833349999995
1859,0.0,0.0,4646.880424999992,5139.0,0.0,738.0,19030.174476,10120.951764,4989.3833349999995
1860,0.0,0.0,10896.80484299999,5139.0,0.0,738.0,13398.675358,8450.115464,4989.3833349999995
1861,0.0,0.0,15972.243224999995,5139.0,0.0,738.0,5990.075357999999,10101.488082,4989.3833349999995
1862,0.0,0.0,16297.507198199994,5139.0,0.0,738.0,7514.2318188,7774.288648,4989.3833349999995
1863,0.0,0.0,18451.165113399995,5139.0,0.0,738.0,6831.1440815999995,5943.48097,4989.3833349999995
1864,0.0,0.0,24166.771468600004,5139.0,0.0,738.0,3503.3343164,3597.65938,4989.3833349999995
1865,0.0,0.0,23444.480524599996,5139.0,0.0,738.0,3603.9431044,4240.639536,4989.3833349999995
1866,0.0,0.0,24740.013411,5139.0,0.0,738.0,3000.260742,3300.193512,4989.3833349999995
1867,0.0,0.0,28020.8044094,5139.0,0.0,738.0,3008.4694708,343.6357848,4989.3833349999995
1868,0.0,0.0,26787.06201059999,5139.0,0.0,738.0,5635.7516544,0.0,4989.3833349999995
1869,0.0,0.0,24263.074856600004,5139.0,0.0,738.0,7568.5813084,0.0,4989.3833349999995
1870,0.0,0.0,23051.615210999997,5139.0,0.0,738.0,7492.983954,0.0,4989.3833349999995
1871,0.0,0.0,21462.30332619999,5139.0,0.0,738.0,7500.8963388,0.0,4989.3833349999995
1872,0.0,0.0,20220.343424600003,5139.0,0.0,738.0,7358.3252404,0.0,4989.3833349999995
1873,0.0,0.0,19238.847326199993,5139.0,0.0,738.0,7500.8963388,0.0,4989.3833349999995
1874,0.0,0.0,21071.741329800003,5139.0,0.0,738.0,5235.1538352,0.0,4989.3833349999995
1875,0.0,0.0,22375.717767799993,5139.0,0.0,738.0,3965.8383972,0.0,4989.3833349999995
1876,0.0,0.0,22752.300431800002,5139.0,0.0,738.0,4104.8237332,0.0,4989.3833349999995
1877,0.0,0.0,24681.9537306,5139.0,0.0,738.0,3430.2114343999997,0.0,4989.3833349999995
1878,0.0,0.0,26281.509469000004,5139.0,0.0,738.0,3788.461696,0.0,4989.3833349999995
1879,0.0,0.0,29706.3805314,5139.0,0.0,738.0,2373.5376336,0.0,4989.3833349999995
1880,0.0,0.0,30007.3384038,5139.0,0.0,738.0,2777.6767636,322.6464976,4989.3833349999995
1881,0.0,0.0,26955.762514999995,5139.0,0.0,738.0,1817.107322,4159.255827999999,4989.3833349999995
1882,0.0,0.0,22318.284897319994,5139.0,0.0,738.0,693.36198368,9099.447784,4989.3833349999995
1883,0.0,0.0,24962.187739,5139.0,0.0,738.0,0.0,6187.4149259999995,4989.3833349999995
1884,0.0,0.0,20287.457535,5139.0,0.0,738.0,0.0,9966.789630000001,4989.3833349999995
1885,0.0,0.0,21123.490160999994,5139.0,0.0,738.0,0.0,8544.855004,4989.3833349999995
1886,0.0,0.0,19586.962697000003,5139.0,0.0,738.0,0.0,9733.415468,4989.3833349999995
1887,0.0,0.0,24605.691416999995,5139.0,0.0,738.0,0.0,4790.9432480000005,4989.3833349999995
1888,0.0,0.0,24333.525799000003,5139.0,0.0,738.0,0.0,5451.486866,4989.3833349999995
1889,0.0,0.0,24244.694128999996,5139.0,0.0,738.0,0.0,6039.062036,4989.3833349999995
1890,0.0,0.0,24103.509949,5139.0,0.0,738.0,0.0,6251.615216,4989.3833349999995
1891,0.0,0.0,29657.4848692,5139.0,0.0,738.0,308.9312114,399.8985844,4989.3833349999995
1892,0.0,0.0,29956.245198000004,5139.0,0.0,738.0,1410.189967,0.0,4989.3833349999995
